actualizar-estado-inventario,2024-07-22 12:16:26,0.0001480579376220703,500
actualizar-estado-inventario,2024-07-22 12:27:26,0.0017998218536376953,200
actualizar-estado-inventario,2024-07-22 12:27:41,0.005224943161010742,404
actualizar-estado-inventario,2024-07-23 11:08:44,0.0017948150634765625,404
actualizar-estado-inventario,2024-07-23 11:08:51,0.047675132751464844,200
actualizar-estado-inventario,2024-07-23 11:09:17,0.03567314147949219,200
actualizar-estado-inventario,2024-07-23 11:09:47,0.0023200511932373047,404
actualizar-estado-inventario,2024-07-23 11:10:36,0.03877997398376465,200
actualizar-estado-inventario,2024-07-23 11:11:05,0.0364232063293457,200
actualizar-estado-inventario,2024-07-23 11:11:09,0.0015120506286621094,404
actualizar-estado-inventario,2024-07-23 11:11:23,0.0019068717956542969,404
actualizar-estado-inventario,2024-07-23 11:12:33,0.001918792724609375,404
actualizar-estado-inventario,2024-07-23 11:12:38,0.02988886833190918,200
actualizar-estado-inventario,2024-07-23 11:12:47,0.0023190975189208984,404
actualizar-estado-inventario,2024-07-23 11:13:13,0.0040378570556640625,404
actualizar-estado-inventario,2024-07-23 11:14:46,0.0018041133880615234,404
actualizar-estado-inventario,2024-07-23 11:16:15,0.0019059181213378906,404
actualizar-estado-inventario,2024-07-23 11:17:47,0.0021162033081054688,404
actualizar-estado-inventario,2024-07-23 11:18:33,0.0017867088317871094,404
actualizar-estado-inventario,2024-07-23 11:18:37,0.031553030014038086,200
actualizar-estado-inventario,2024-07-23 11:19:28,0.0235140323638916,200
actualizar-estado-inventario,2024-07-23 11:19:29,0.03381514549255371,200
actualizar-estado-inventario,2024-07-23 11:25:36,0.030454635620117188,200
actualizar-estado-inventario,2024-07-23 11:25:43,0.024013757705688477,200
actualizar-estado-inventario,2024-07-23 11:37:39,0.06860589981079102,200
actualizar-estado-inventario,2024-07-23 11:37:47,0.07648992538452148,200
actualizar-estado-inventario,2024-07-23 11:37:56,0.0025610923767089844,404
actualizar-estado-inventario,2024-07-23 11:38:05,0.08137011528015137,200
actualizar-estado-inventario,2024-07-24 15:15:16,5.922978401184082,500
actualizar-estado-inventario,2024-07-24 15:16:34,5.735033750534058,500
actualizar-estado-inventario,2024-07-24 15:17:47,5.701476573944092,500
actualizar-estado-inventario,2024-07-24 15:18:29,5.688213348388672,500
actualizar-estado-inventario,2024-07-24 15:20:42,5.904237270355225,500
actualizar-estado-inventario,2024-07-24 15:21:18,5.728980779647827,500
actualizar-estado-inventario,2024-07-24 15:22:27,5.734280109405518,500
actualizar-estado-inventario,2024-07-24 15:22:46,5.721070051193237,200
actualizar-estado-inventario,2024-07-24 15:24:27,5.7313690185546875,200
actualizar-estado-inventario,2024-07-24 15:29:22,5.949091672897339,200
actualizar-estado-inventario,2024-07-24 15:35:56,5.940502643585205,200
actualizar-estado-inventario,2024-07-24 15:43:17,5.993809700012207,200
actualizar-inventario,2024-07-24 15:50:50,5.985004186630249,500
actualizar-inventario,2024-07-24 15:52:23,5.834608554840088,200
actualizar-inventario,2024-07-25 09:25:19,6.525979518890381,500
actualizar-inventario,2024-07-25 09:26:05,5.800665616989136,200
actualizar-inventario,2024-07-25 09:31:38,5.9673967361450195,200
actualizar-inventario,2024-07-25 11:26:27,9.816221475601196,200
actualizar-inventario,2024-07-25 11:27:04,7.601839542388916,200
actualizar-inventario,2024-07-25 11:32:59,2.0424492359161377,500
actualizar-inventario,2024-07-25 11:34:22,2.3226962089538574,500
actualizar-inventario,2024-07-25 11:37:59,2.7562661170959473,404
actualizar-inventario,2024-07-25 11:38:18,11.490150690078735,404
actualizar-inventario,2024-07-25 11:39:18,11.366219282150269,404
actualizar-inventario,2024-07-25 11:39:57,11.348450422286987,404
actualizar-inventario,2024-07-25 11:40:48,16.44156050682068,404
actualizar-inventario,2024-07-25 11:42:08,16.30900812149048,404
actualizar-inventario,2024-07-25 11:44:32,13.910403966903687,200
test,2024-07-31 21:58:25,0.0,200
test,2024-07-31 21:58:25,0.0,200
actualizar-inventario,2024-08-01 15:54:13,16.74329400062561,404
actualizar-inventario,2024-08-01 15:57:29,17.51696467399597,404
actualizar-inventario,2024-08-01 16:05:36,19.751312732696533,404
actualizar-inventario,2024-08-01 16:21:15,26.01200771331787,404
actualizar-inventario,2024-08-01 16:24:29,19.055001974105835,500
actualizar-inventario,2024-08-01 16:27:33,18.989396333694458,500
actualizar-inventario,2024-08-01 16:29:58,21.820927381515503,404
actualizar-inventario,2024-08-01 16:40:20,27.207598447799683,404
actualizar-inventario,2024-08-01 16:41:47,22.055726766586304,404
actualizar-inventario,2024-08-01 16:46:47,23.00740694999695,404
actualizar-inventario,2024-08-01 16:48:02,23.573405981063843,404
actualizar-inventario,2024-08-01 16:51:59,23.29338240623474,404
actualizar-inventario,2024-08-01 17:00:11,21.481302499771118,500
actualizar-inventario,2024-08-01 17:03:22,24.975592136383057,500
actualizar-inventario,2024-08-01 17:07:15,25.129847526550293,200
actualizar-inventario,2024-08-01 17:08:08,26.290993213653564,200
actualizar-inventario,2024-08-01 17:11:47,29.367761373519897,200
actualizar-inventario,2024-09-25 12:25:29,12.165413618087769,500
actualizar-inventario,2024-09-25 12:26:11,25.32666277885437,200
actualizar-inventario,2024-09-25 12:28:49,22.3769052028656,200
actualizar-inventario,2024-09-25 14:56:26,22.336649179458618,200
actualizar-inventario,2024-09-25 15:07:32,21.734923839569092,200
actualizar-inventario,2024-09-25 15:08:06,23.300797700881958,200
actualizar-inventario,2024-09-25 15:08:57,24.06985306739807,200
actualizar-inventario,2024-09-25 15:11:20,34.65789484977722,200
actualizar-inventario,2024-09-25 15:13:48,59.185770750045776,200
actualizar-inventario,2024-09-25 15:17:33,59.234111070632935,200
actualizar-inventario,2024-09-25 15:22:55,49.04588055610657,200
actualizar-inventario,2024-09-25 15:24:41,48.44019412994385,200
actualizar-inventario,2024-09-25 15:38:46,14.999609231948853,200
actualizar-inventario,2024-09-25 15:49:39,15.600981950759888,200
actualizar-inventario,2024-09-25 15:54:17,20.747408628463745,200
actualizar-inventario,2024-09-25 16:15:35,20.952439308166504,200
actualizar-inventario,2024-09-25 16:28:20,16.43336272239685,200
actualizar-inventario,2024-09-25 16:28:23,14.505259990692139,200
actualizar-inventario,2024-09-25 16:28:20,17.596686840057373,200
actualizar-inventario,2024-09-25 16:38:20,13.598480224609375,500
actualizar-inventario,2024-09-25 16:40:59,13.557832956314087,500
actualizar-inventario,2024-09-25 16:43:22,13.525269031524658,500
actualizar-inventario,2024-09-25 16:49:32,11.315690994262695,404
actualizar-inventario,2024-09-25 16:58:03,11.29552936553955,404
actualizar-inventario,2024-09-25 16:59:27,25.90617060661316,404
actualizar-inventario,2024-09-25 17:03:27,21.25369381904602,404
actualizar-inventario,2024-09-25 17:05:55,20.76334857940674,404
actualizar-inventario,2024-09-25 17:08:58,20.611872911453247,404
actualizar-inventario,2024-09-25 17:14:01,20.728101015090942,404
actualizar-inventario,2024-09-25 17:15:46,20.4224214553833,404
actualizar-inventario,2024-09-25 17:19:23,16.319095611572266,200
actualizar-inventario,2024-09-25 17:35:51,11.310134649276733,500
actualizar-inventario,2024-09-25 17:37:28,11.68396520614624,404
actualizar-inventario,2024-09-25 17:42:45,15.725168228149414,200
actualizar-inventario,2024-09-25 17:49:39,15.432293176651001,200
actualizar-inventario,2024-09-25 17:55:48,12.100114822387695,404
actualizar-inventario,2024-09-25 17:58:50,11.971134185791016,404
actualizar-inventario,2024-09-25 17:59:49,10.928571462631226,500
Upload_File,2024-09-26 15:06:27,0.0,400
Upload_File,2024-09-26 15:08:35,0.005000591278076172,200
Upload_File,2024-10-02 12:02:57,0.0,400
Upload_File,2024-10-02 12:03:16,0.01500391960144043,200
Upload_File,2024-10-02 12:04:18,0.018998146057128906,200
Upload_File,2024-10-02 14:54:05,0.016001224517822266,200
Upload_File,2024-10-02 16:13:16,0.018573522567749023,200
Upload_File,2024-10-02 16:13:18,0.01400613784790039,200
actualizar-inventario,2024-10-02 16:44:45,23.716635942459106,200
actualizar-inventario,2024-10-02 16:48:57,13.762735605239868,500
actualizar-inventario,2024-10-02 17:07:34,13.26175570487976,500
actualizar-inventario,2024-10-02 17:09:17,13.411102771759033,500
actualizar-inventario,2024-10-02 17:11:37,12.691588163375854,500
Upload_File,2024-10-07 12:43:43,0.03699946403503418,200
Upload_File,2024-10-07 12:44:58,0.013999700546264648,200
Upload_File,2024-10-07 12:49:11,0.023003339767456055,200
Upload_File,2024-10-07 12:50:30,0.023997783660888672,200
